js_code,country,Year,nu_lat,nu_lon,LnEnergy,LnPopulation,ECI,KII
COL,Colombia,1987,3.8380926,-72.866257,9.7503366,17.29133,0.145795,-1.4233196
COL,Colombia,2002,3.8380926,-72.866257,9.9451094,17.54295,0.16518299,-1.4233196
COL,Colombia,1999,3.8380926,-72.866257,9.9470263,17.499863,0.16526601,-1.4233196
COL,Colombia,1992,3.8380926,-72.866257,9.8657856,17.386696,0.173306,-1.4233196
COL,Colombia,1983,3.8380926,-72.866257,9.6144714,17.206223,0.176192,-1.4233196
COL,Colombia,1984,3.8380926,-72.866257,9.6427717,17.22831,0.177215,-1.4233196
COL,Colombia,2008,3.8380926,-72.866257,10.066031,17.619986,0.17932101,-1.4233196
COL,Colombia,2012,3.8380926,-72.866257,10.119002,17.663124,0.184964,-1.4233196
COL,Colombia,1997,3.8380926,-72.866257,10.014582,17.469938,0.189693,-1.4233196
COL,Colombia,1981,3.8380926,-72.866257,9.5673151,17.161055,0.205681,-1.4233196
COL,Colombia,1995,3.8380926,-72.866257,10.02349,17.438303,0.212431,-1.4233196
COL,Colombia,2001,3.8380926,-72.866257,9.9598675,17.528812,0.22799,-1.4233196
COL,Colombia,1985,3.8380926,-72.866257,9.6734457,17.249874,0.25346199,-1.4233196
COL,Colombia,1998,3.8380926,-72.866257,10.005141,17.485056,0.27036601,-1.4233196
COL,Colombia,2009,3.8380926,-72.866257,10.001068,17.631382,0.28157499,-1.4233196
COL,Colombia,2000,3.8380926,-72.866257,9.9579754,17.514439,0.28560099,-1.4233196
COL,Colombia,1976,3.8380926,-72.866257,9.4642067,17.047239,0.317747,-1.4233196
COL,Colombia,1973,3.8380926,-72.866257,9.3236694,16.97991,0.373117,-1.4233196
COL,Colombia,1982,3.8380926,-72.866257,9.5915127,17.183743,0.389101,-1.4233196
COL,Colombia,1977,3.8380926,-72.866257,9.4894857,17.069952,0.425859,-1.4233196
COL,Colombia,1974,3.8380926,-72.866257,9.3842936,17.002195,0.451208,-1.4233196
COL,Colombia,1975,3.8380926,-72.866257,9.4286728,17.024618,0.60428602,-1.4233196
COG,Congo_Rep,1989,-0.83142006,15.245516,6.4167323,14.658753,-2.1708701,0.68863368
COG,Congo_Rep,1980,-0.83142006,15.245516,6.2363696,14.404235,-2.14709,0.68863368
COG,Congo_Rep,1984,-0.83142006,15.245516,6.3664703,14.521238,-2.03864,0.68863368
COG,Congo_Rep,1981,-0.83142006,15.245516,6.2595816,14.433606,-1.93955,0.68863368
COG,Congo_Rep,1986,-0.83142006,15.245516,6.3851943,14.577497,-1.85653,0.68863368
COG,Congo_Rep,2007,-0.83142006,15.245516,6.8232861,15.128068,-1.84609,0.68863368
COG,Congo_Rep,1988,-0.83142006,15.245516,6.3952618,14.631979,-1.81156,0.68863368
COG,Congo_Rep,2008,-0.83142006,15.245516,6.9565454,15.159099,-1.7687,0.68863368
COG,Congo_Rep,2010,-0.83142006,15.245516,7.133296,15.218189,-1.7636,0.68863368
COG,Congo_Rep,1987,-0.83142006,15.245516,6.4134588,14.604925,-1.74484,0.68863368
COG,Congo_Rep,2002,-0.83142006,15.245516,6.3044486,14.996276,-1.73876,0.68863368
COG,Congo_Rep,1983,-0.83142006,15.245516,6.3750248,14.492323,-1.71628,0.68863368
COG,Congo_Rep,2009,-0.83142006,15.245516,7.0379062,15.189425,-1.7126,0.68863368
COG,Congo_Rep,2006,-0.83142006,15.245516,6.9994226,15.09772,-1.64429,0.68863368
COG,Congo_Rep,1985,-0.83142006,15.245516,6.3851943,14.549631,-1.6433001,0.68863368
COG,Congo_Rep,1977,-0.83142006,15.245516,6.1569791,14.316973,-1.63727,0.68863368
COG,Congo_Rep,1998,-0.83142006,15.245516,6.2915692,14.898335,-1.62025,0.68863368
COG,Congo_Rep,1979,-0.83142006,15.245516,6.196444,14.375046,-1.5811501,0.68863368
COG,Congo_Rep,2003,-0.83142006,15.245516,6.4769726,15.018952,-1.56769,0.68863368
COG,Congo_Rep,1993,-0.83142006,15.245516,6.4488893,14.763806,-1.54763,0.68863368
COG,Congo_Rep,2005,-0.83142006,15.245516,6.6253924,15.069155,-1.49279,0.68863368
COG,Congo_Rep,2011,-0.83142006,15.245516,7.4776044,15.245208,-1.49076,0.68863368
COG,Congo_Rep,1975,-0.83142006,15.245516,6.1246834,14.25789,-1.4796,0.68863368
COG,Congo_Rep,2004,-0.83142006,15.245516,6.5410299,15.042983,-1.45815,0.68863368
COG,Congo_Rep,2001,-0.83142006,15.245516,6.3207684,14.973612,-1.45165,0.68863368
COG,Congo_Rep,1990,-0.83142006,15.245516,6.4216223,14.685325,-1.4437799,0.68863368
COG,Congo_Rep,1992,-0.83142006,15.245516,6.4488893,14.737746,-1.44254,0.68863368
COG,Congo_Rep,1982,-0.83142006,15.245516,6.3578424,14.463033,-1.40774,0.68863368
COG,Congo_Rep,1976,-0.83142006,15.245516,6.2304816,14.287665,-1.3482701,0.68863368
COG,Congo_Rep,1999,-0.83142006,15.245516,6.331502,14.924723,-1.32049,0.68863368
COG,Congo_Rep,1996,-0.83142006,15.245516,6.3543701,14.843666,-1.30501,0.68863368
COG,Congo_Rep,1991,-0.83142006,15.245516,6.4707994,14.71165,-1.28641,0.68863368
COG,Congo_Rep,1997,-0.83142006,15.245516,6.2915692,14.871089,-1.26372,0.68863368
COG,Congo_Rep,1973,-0.83142006,15.245516,6.0867748,14.196718,-1.25524,0.68863368
COG,Congo_Rep,1994,-0.83142006,15.245516,6.329721,14.790056,-1.23769,0.68863368
COG,Congo_Rep,1974,-0.83142006,15.245516,6.1092477,14.227541,-1.23535,0.68863368
COG,Congo_Rep,1995,-0.83142006,15.245516,6.3902407,14.816612,-1.23386,0.68863368
COG,Congo_Rep,1978,-0.83142006,15.245516,6.2005091,14.34601,-1.1906101,0.68863368
COG,Congo_Rep,2000,-0.83142006,15.245516,6.182085,14.949898,-1.18153,0.68863368
COG,Congo_Rep,2012,-0.83142006,15.245516,7.5158892,15.270908,-0.786192,0.68863368
CRI,Costa,1994,9.9687786,-84.198982,7.5621614,15.046814,-0.80944097,-1.4552372
CRI,Costa,1999,9.9687786,-84.198982,7.6797137,15.163253,-0.75781399,-1.4552372
CRI,Costa,1995,9.9687786,-84.198982,7.5740452,15.07139,-0.67633998,-1.4552372
CRI,Costa,2000,9.9687786,-84.198982,7.7262125,15.182992,-0.66426998,-1.4552372
CRI,Costa,1993,9.9687786,-84.198982,7.4922032,15.021782,-0.61781502,-1.4552372
CRI,Costa,1997,9.9687786,-84.198982,7.5694118,15.119164,-0.61611402,-1.4552372
CRI,Costa,1996,9.9687786,-84.198982,7.5893359,15.095536,-0.57919401,-1.4552372
CRI,Costa,1998,9.9687786,-84.198982,7.6172676,15.141888,-0.55816799,-1.4552372
CRI,Costa,1992,9.9687786,-84.198982,7.4599147,14.996459,-0.53632897,-1.4552372
CRI,Costa,1988,9.9687786,-84.198982,7.1808314,14.89547,-0.50609797,-1.4552372
CRI,Costa,1991,9.9687786,-84.198982,7.3225102,14.971025,-0.43082601,-1.4552372
CRI,Costa,1984,9.9687786,-84.198982,7.0379062,14.793751,-0.42669901,-1.4552372
CRI,Costa,1986,9.9687786,-84.198982,7.106606,14.845482,-0.416031,-1.4552372
CRI,Costa,1989,9.9687786,-84.198982,7.2751722,14.920421,-0.36472401,-1.4552372
CRI,Costa,1990,9.9687786,-84.198982,7.291656,14.94562,-0.31750101,-1.4552372
CRI,Costa,1987,9.9687786,-84.198982,7.1499166,14.870594,-0.22138301,-1.4552372
CRI,Costa,1985,9.9687786,-84.198982,7.0800266,14.819897,-0.2066,-1.4552372
CRI,Costa,2001,9.9687786,-84.198982,7.7638712,15.201005,-0.110755,-1.4552372
CRI,Costa,1978,9.9687786,-84.198982,7.0103121,14.633595,-0.058972199,-1.4552372
CRI,Costa,2002,9.9687786,-84.198982,7.8176255,15.217484,0.0061437,-1.4552372
CRI,Costa,2003,9.9687786,-84.198982,7.8716927,15.232812,0.058532398,-1.4552372
CRI,Costa,2011,9.9687786,-84.198982,8.1519098,15.341673,0.0613994,-1.4552372
CRI,Costa,2009,9.9687786,-84.198982,8.1391487,15.316976,0.0669498,-1.4552372
CRI,Costa,2010,9.9687786,-84.198982,8.1565104,15.329598,0.123126,-1.4552372
CRI,Costa,1983,9.9687786,-84.198982,6.9498563,14.767142,0.155939,-1.4552372
CRI,Costa,2006,9.9687786,-84.198982,8.0576944,15.276168,0.183984,-1.4552372
CRI,Costa,1982,9.9687786,-84.198982,6.8936563,14.740231,0.19966599,-1.4552372
CRI,Costa,2007,9.9687786,-84.198982,8.1570835,15.290152,0.20043901,-1.4552372
CRI,Costa,2012,9.9687786,-84.198982,8.148735,15.35327,0.206029,-1.4552372
CRI,Costa,2004,9.9687786,-84.198982,7.9929447,15.247504,0.209144,-1.4552372
CRI,Costa,2005,9.9687786,-84.198982,7.997663,15.261922,0.21274801,-1.4552372
CRI,Costa,1981,9.9687786,-84.198982,7.0255384,14.713282,0.221637,-1.4552372
CRI,Costa,2008,9.9687786,-84.198982,8.1639414,15.303799,0.25663099,-1.4552372
CRI,Costa,1980,9.9687786,-84.198982,7.0414119,14.686515,0.271449,-1.4552372
CRI,Costa,1979,9.9687786,-84.198982,7.0335064,14.659965,0.33851099,-1.4552372
CRI,Costa,1976,9.9687786,-84.198982,6.8167357,14.581672,0.35223699,-1.4552372
CRI,Costa,1975,9.9687786,-84.198982,6.763885,14.556213,0.501562,-1.4552372
CRI,Costa,1977,9.9687786,-84.198982,6.9285378,14.607474,0.585904,-1.4552372
CRI,Costa,1973,9.9687786,-84.198982,6.6920838,14.506528,0.58871901,-1.4552372
CRI,Costa,1974,9.9687786,-84.198982,6.6846118,14.531192,0.61264801,-1.4552372
CIV,Cote d'Ivoire,1980,7.6232915,-5.5539718,7.8148036,15.927607,-1.98351,0.98189968
CIV,Cote d'Ivoire,1988,7.6232915,-5.5539718,7.9599748,16.243593,-1.8351099,0.98189968
CIV,Cote d'Ivoire,1987,7.6232915,-5.5539718,7.9388022,16.207935,-1.7807699,0.98189968
CIV,Cote d'Ivoire,1992,7.6232915,-5.5539718,8.0086985,16.384062,-1.69394,0.98189968
CIV,Cote d'Ivoire,1985,7.6232915,-5.5539718,7.825645,16.133776,-1.6481,0.98189968
CIV,Cote d'Ivoire,1984,7.6232915,-5.5539718,7.8148036,16.094736,-1.64017,0.98189968
CIV,Cote d'Ivoire,1973,7.6232915,-5.5539718,7.4972072,15.610831,-1.63942,0.98189968
CIV,Cote d'Ivoire,1994,7.6232915,-5.5539718,8.0455885,16.451262,-1.5646,0.98189968
CIV,Cote d'Ivoire,1990,7.6232915,-5.5539718,7.9752207,16.314148,-1.5437599,0.98189968
CIV,Cote d'Ivoire,1986,7.6232915,-5.5539718,7.8943181,16.171461,-1.54131,0.98189968
CIV,Cote d'Ivoire,1974,7.6232915,-5.5539718,7.5543346,15.657319,-1.49054,0.98189968
CIV,Cote d'Ivoire,1975,7.6232915,-5.5539718,7.6172676,15.703548,-1.4860801,0.98189968
CIV,Cote d'Ivoire,1979,7.6232915,-5.5539718,7.7668405,15.883941,-1.47816,0.98189968
CIV,Cote d'Ivoire,1998,7.6232915,-5.5539718,8.182559,16.570984,-1.45498,0.98189968
CIV,Cote d'Ivoire,1999,7.6232915,-5.5539718,8.3753996,16.596676,-1.45145,0.98189968
CIV,Cote d'Ivoire,2009,7.6232915,-5.5539718,8.5711126,16.795362,-1.45135,0.98189968
CIV,Cote d'Ivoire,1993,7.6232915,-5.5539718,8.0242071,16.418179,-1.44485,0.98189968
CIV,Cote d'Ivoire,1989,7.6232915,-5.5539718,7.9902382,16.278912,-1.44234,0.98189968
CIV,Cote d'Ivoire,1996,7.6232915,-5.5539718,8.1350536,16.513659,-1.44082,0.98189968
CIV,Cote d'Ivoire,1995,7.6232915,-5.5539718,8.0986433,16.48304,-1.43748,0.98189968
CIV,Cote d'Ivoire,1997,7.6232915,-5.5539718,8.1856289,16.543127,-1.35329,0.98189968
CIV,Cote d'Ivoire,2010,7.6232915,-5.5539718,8.648221,16.817806,-1.3427401,0.98189968
CIV,Cote d'Ivoire,1991,7.6232915,-5.5539718,8.0040312,16.349283,-1.34118,0.98189968
CIV,Cote d'Ivoire,2011,7.6232915,-5.5539718,8.7508411,16.841003,-1.26244,0.98189968
CIV,Cote d'Ivoire,2000,7.6232915,-5.5539718,8.373785,16.619959,-1.19945,0.98189968
CIV,Cote d'Ivoire,1981,7.6232915,-5.5539718,7.8200378,15.970654,-1.1668299,0.98189968
CIV,Cote d'Ivoire,1982,7.6232915,-5.5539718,7.8280382,16.013002,-1.00534,0.98189968
CIV,Cote d'Ivoire,2007,7.6232915,-5.5539718,8.6050205,16.752668,-0.97202802,0.98189968
CIV,Cote d'Ivoire,1976,7.6232915,-5.5539718,7.6755462,15.749392,-0.96391797,0.98189968
CIV,Cote d'Ivoire,1977,7.6232915,-5.5539718,7.6764736,15.79478,-0.94328499,0.98189968
CIV,Cote d'Ivoire,2006,7.6232915,-5.5539718,8.5943394,16.732546,-0.92212802,0.98189968
CIV,Cote d'Ivoire,2008,7.6232915,-5.5539718,8.6228132,16.773626,-0.915968,0.98189968
CIV,Cote d'Ivoire,2012,7.6232915,-5.5539718,8.8427486,16.864908,-0.90330601,0.98189968
CIV,Cote d'Ivoire,2005,7.6232915,-5.5539718,8.5257568,16.713228,-0.86409199,0.98189968
CIV,Cote d'Ivoire,2004,7.6232915,-5.5539718,8.5379753,16.694851,-0.85579598,0.98189968
CIV,Cote d'Ivoire,2002,7.6232915,-5.5539718,8.3742466,16.659573,-0.85330701,0.98189968
CIV,Cote d'Ivoire,1983,7.6232915,-5.5539718,7.8551569,16.054441,-0.82943797,0.98189968
CIV,Cote d'Ivoire,2003,7.6232915,-5.5539718,8.3209352,16.677227,-0.75514001,0.98189968
CIV,Cote d'Ivoire,2001,7.6232915,-5.5539718,8.3668356,16.640774,-0.75108403,0.98189968
CIV,Cote d'Ivoire,1978,7.6232915,-5.5539718,7.7319307,15.839645,-0.64091903,0.98189968
HRV,Croatia,1997,45.02597,16.419149,8.7954311,15.335462,0.63830602,0.34839621
HRV,Croatia,1996,45.02597,16.419149,8.7332716,15.318254,0.670811,0.34839621
HRV,Croatia,2000,45.02597,16.419149,8.794673,15.303007,0.69297898,0.34839621
HRV,Croatia,1995,45.02597,16.419149,8.7023439,15.356456,0.71126902,0.34839621
HRV,Croatia,1994,45.02597,16.419149,8.6687117,15.352378,0.71890801,0.34839621
HRV,Croatia,1999,45.02597,16.419149,8.8208466,15.331516,0.77502197,0.34839621
HRV,Croatia,2003,45.02597,16.419149,8.9144917,15.306165,0.77682799,0.34839621
HRV,Croatia,1998,45.02597,16.419149,8.7876778,15.31981,0.792144,0.34839621
HRV,Croatia,2001,45.02597,16.419149,8.8240891,15.306165,0.81008703,0.34839621
HRV,Croatia,2004,45.02597,16.419149,8.9446802,15.30594,0.83526403,0.34839621
HRV,Croatia,2005,45.02597,16.419149,8.968524,15.306615,0.83554697,0.34839621
HRV,Croatia,2009,45.02597,16.419149,8.9502735,15.303702,0.84642398,0.34839621
HRV,Croatia,2012,45.02597,16.419149,8.8658762,15.266552,0.87117898,0.34839621
HRV,Croatia,2011,45.02597,16.419149,8.9186506,15.269608,0.87761599,0.34839621
HRV,Croatia,2010,45.02597,16.419149,8.951829,15.301148,0.890773,0.34839621
HRV,Croatia,2007,45.02597,16.419149,8.9791651,15.305264,0.93380702,0.34839621
HRV,Croatia,2006,45.02597,16.419149,8.968524,15.306165,0.95234501,0.34839621
HRV,Croatia,2002,45.02597,16.419149,8.8363743,15.306165,0.96252602,0.34839621
HRV,Croatia,2008,45.02597,16.419149,8.9919357,15.304927,0.99066001,0.34839621
CUB,Cuba,1980,21.626366,-79.017776,9.3191948,16.101477,-0.96720397,-1.5565428
CUB,Cuba,2000,21.626366,-79.017776,9.1798811,16.223967,-0.937819,-1.5565428
CUB,Cuba,1981,21.626366,-79.017776,9.3527079,16.106449,-0.92178398,-1.5565428
CUB,Cuba,2001,21.626366,-79.017776,9.2002897,16.227081,-0.91751099,-1.5565428
CUB,Cuba,2002,21.626366,-79.017776,8.9784079,16.230043,-0.912247,-1.5565428
CUB,Cuba,1997,21.626366,-79.017776,9.1463346,16.213446,-0.90076703,-1.5565428
CUB,Cuba,1975,21.626366,-79.017776,9.1590471,16.060303,-0.86919397,-1.5565428
CUB,Cuba,1991,21.626366,-79.017776,9.3218813,16.182438,-0.82900101,-1.5565428
CUB,Cuba,1979,21.626366,-79.017776,9.3378534,16.095573,-0.82132798,-1.5565428
CUB,Cuba,2003,21.626366,-79.017776,8.8873768,16.232748,-0.76799101,-1.5565428
CUB,Cuba,1992,21.626366,-79.017776,9.1674328,16.189093,-0.72114998,-1.5565428
CUB,Cuba,1996,21.626366,-79.017776,9.0595179,16.209341,-0.66774601,-1.5565428
CUB,Cuba,1993,21.626366,-79.017776,8.942461,16.19483,-0.66581202,-1.5565428
CUB,Cuba,1998,21.626366,-79.017776,9.1060905,16.217207,-0.63828999,-1.5565428
CUB,Cuba,1990,21.626366,-79.017776,9.5425177,16.174673,-0.63231301,-1.5565428
CUB,Cuba,1977,21.626366,-79.017776,9.2553139,16.080879,-0.59888202,-1.5565428
CUB,Cuba,2007,21.626366,-79.017776,8.8261471,16.238899,-0.57504898,-1.5565428
CUB,Cuba,1986,21.626366,-79.017776,9.3809271,16.134756,-0.57462502,-1.5565428
CUB,Cuba,1989,21.626366,-79.017776,9.5659151,16.165562,-0.56351203,-1.5565428
CUB,Cuba,1974,21.626366,-79.017776,9.1516514,16.047176,-0.52687502,-1.5565428
CUB,Cuba,2011,21.626366,-79.017776,8.9010944,16.242397,-0.51121801,-1.5565428
CUB,Cuba,1976,21.626366,-79.017776,9.1757488,16.071451,-0.50852197,-1.5565428
CUB,Cuba,2008,21.626366,-79.017776,8.7656145,16.239449,-0.46796799,-1.5565428
CUB,Cuba,1988,21.626366,-79.017776,9.4818926,16.155302,-0.44609901,-1.5565428
CUB,Cuba,1994,21.626366,-79.017776,8.9631605,16.199993,-0.42858601,-1.5565428
CUB,Cuba,1999,21.626366,-79.017776,9.1674328,16.220697,-0.358823,-1.5565428
CUB,Cuba,1983,21.626366,-79.017776,9.4189796,16.114763,-0.357593,-1.5565428
CUB,Cuba,1982,21.626366,-79.017776,9.339613,16.11063,-0.34426001,-1.5565428
CUB,Cuba,1987,21.626366,-79.017776,9.4116468,16.144667,-0.31087399,-1.5565428
CUB,Cuba,1985,21.626366,-79.017776,9.3767023,16.12636,-0.252974,-1.5565428
CUB,Cuba,2010,21.626366,-79.017776,8.958025,16.241034,-0.25238201,-1.5565428
CUB,Cuba,1995,21.626366,-79.017776,8.942461,16.204828,-0.24217001,-1.5565428
CUB,Cuba,2004,21.626366,-79.017776,8.879055,16.23505,-0.22178499,-1.5565428
CUB,Cuba,2009,21.626366,-79.017776,8.9253216,16.240088,-0.208645,-1.5565428
CUB,Cuba,1984,21.626366,-79.017776,9.4696226,16.119801,-0.199994,-1.5565428
CUB,Cuba,1978,21.626366,-79.017776,9.336092,16.08881,-0.19897901,-1.5565428
CUB,Cuba,2005,21.626366,-79.017776,8.8421707,16.23686,-0.033237498,-1.5565428
CUB,Cuba,2006,21.626366,-79.017776,8.8363743,16.238115,0.36003801,-1.5565428
CZE,Czech,1996,49.739147,15.334475,10.232431,16.149134,1.40914,-0.93754786
CZE,Czech,1995,49.739147,15.334475,10.210972,16.150297,1.43444,-0.93754786
CZE,Czech,1997,49.739147,15.334475,10.209868,16.148056,1.48535,-0.93754786
CZE,Czech,2001,49.739147,15.334475,10.182633,16.139524,1.52624,-0.93754786
CZE,Czech,1998,49.739147,15.334475,10.171987,16.147108,1.53443,-0.93754786
CZE,Czech,1999,49.739147,15.334475,10.13935,16.146086,1.53899,-0.93754786
CZE,Czech,2000,49.739147,15.334475,10.159679,16.143282,1.55234,-0.93754786
CZE,Czech,2009,49.739147,15.334475,10.163542,16.161531,1.55381,-0.93754786
CZE,Czech,2004,49.739147,15.334475,10.238173,16.137613,1.58204,-0.93754786
CZE,Czech,2002,49.739147,15.334475,10.158905,16.137596,1.61843,-0.93754786
CZE,Czech,2010,49.739147,15.334475,10.181876,16.164446,1.62205,-0.93754786
CZE,Czech,2012,49.739147,15.334475,10.136977,16.167912,1.62207,-0.93754786
CZE,Czech,2005,49.739147,15.334475,10.232072,16.138998,1.63837,-0.93754786
CZE,Czech,2003,49.739147,15.334475,10.205072,16.13731,1.63907,-0.93754786
CZE,Czech,2007,49.739147,15.334475,10.210237,16.147541,1.64929,-0.93754786
CZE,Czech,2008,49.739147,15.334475,10.213909,16.155834,1.6514,-0.93754786
CZE,Czech,2006,49.739147,15.334475,10.240317,16.141705,1.6519099,-0.93754786
CZE,Czech,2011,49.739147,15.334475,10.146826,16.166513,1.79836,-0.93754786
DNK,Denmark,1976,55.986893,10.02724,9.6447172,15.439363,0.98396999,-1.2722708
DNK,Denmark,2012,55.986893,10.02724,9.5222273,15.536771,1.18268,-1.2722708
DNK,Denmark,2006,55.986893,10.02724,9.6224499,15.508788,1.20214,-1.2722708
DNK,Denmark,2007,55.986893,10.02724,9.6237736,15.513223,1.2141,-1.2722708
DNK,Denmark,2004,55.986893,10.02724,9.6057549,15.502747,1.2424999,-1.2722708
DNK,Denmark,1974,55.986893,10.02724,9.5030098,15.433967,1.27475,-1.2722708
DNK,Denmark,2008,55.986893,10.02724,9.6091166,15.519098,1.2776999,-1.2722708
DNK,Denmark,2005,55.986893,10.02724,9.6104574,15.505502,1.2780401,-1.2722708
DNK,Denmark,2010,55.986893,10.02724,9.6131353,15.528891,1.2793,-1.2722708
DNK,Denmark,2011,55.986893,10.02724,9.5645123,15.533009,1.28422,-1.2722708
DNK,Denmark,1978,55.986893,10.02724,9.6550264,15.445583,1.29449,-1.2722708
DNK,Denmark,2009,55.986893,10.02724,9.5645123,15.524449,1.29636,-1.2722708
DNK,Denmark,1980,55.986893,10.02724,9.59832,15.449256,1.30173,-1.2722708
DNK,Denmark,1977,55.986893,10.02724,9.6492405,15.442478,1.3038599,-1.2722708
DNK,Denmark,2001,55.986893,10.02724,9.5880919,15.494247,1.31634,-1.2722708
DNK,Denmark,2002,55.986893,10.02724,9.5728979,15.497442,1.31846,-1.2722708
DNK,Denmark,2003,55.986893,10.02724,9.5949221,15.500162,1.33507,-1.2722708
DNK,Denmark,1975,55.986893,10.02724,9.5170898,15.43685,1.34604,-1.2722708
DNK,Denmark,1982,55.986893,10.02724,9.4165411,15.448237,1.35206,-1.2722708
DNK,Denmark,1981,55.986893,10.02724,9.5134039,15.448972,1.37471,-1.2722708
DNK,Denmark,1979,55.986893,10.02724,9.6865749,15.44804,1.44155,-1.2722708
DNK,Denmark,1983,55.986893,10.02724,9.449357,15.447551,1.46889,-1.2722708
DNK,Denmark,1997,55.986893,10.02724,9.5976419,15.480381,1.4812,-1.2722708
DNK,Denmark,1973,55.986893,10.02724,9.6362619,15.429311,1.49476,-1.2722708
DNK,Denmark,1996,55.986893,10.02724,9.6231117,15.476226,1.50164,-1.2722708
DNK,Denmark,1998,55.986893,10.02724,9.5908298,15.484014,1.55042,-1.2722708
DNK,Denmark,2000,55.986893,10.02724,9.5631075,15.490664,1.5624599,-1.2722708
DNK,Denmark,1999,55.986893,10.02724,9.5853462,15.487322,1.58301,-1.2722708
DNK,Denmark,1984,55.986893,10.02724,9.4849377,15.447027,1.59007,-1.2722708
DNK,Denmark,1985,55.986893,10.02724,9.5638103,15.447432,1.61808,-1.2722708
DNK,Denmark,1986,55.986893,10.02724,9.5819035,15.44877,1.6449701,-1.2722708
DNK,Denmark,1987,55.986893,10.02724,9.5832825,15.450036,1.65289,-1.2722708
DNK,Denmark,1995,55.986893,10.02724,9.582593,15.470567,1.68299,-1.2722708
DNK,Denmark,1989,55.986893,10.02724,9.5119257,15.451121,1.73279,-1.2722708
DNK,Denmark,1994,55.986893,10.02724,9.5624046,15.465357,1.75916,-1.2722708
DNK,Denmark,1988,55.986893,10.02724,9.5418005,15.450521,1.76504,-1.2722708
DNK,Denmark,1993,55.986893,10.02724,9.5638103,15.46198,1.8099,-1.2722708
DNK,Denmark,1990,55.986893,10.02724,9.4849377,15.452746,1.86423,-1.2722708
DNK,Denmark,1991,55.986893,10.02724,9.5446672,15.455341,1.91581,-1.2722708
DNK,Denmark,1992,55.986893,10.02724,9.529521,15.458648,1.93529,-1.2722708
DOM,Dominican,2001,18.895393,-70.493004,8.4342461,15.978503,-0.93122399,-1.5541611
DOM,Dominican,1994,18.895393,-70.493004,8.0140047,15.863597,-0.913243,-1.5541611
DOM,Dominican,1999,18.895393,-70.493004,8.3777008,15.947203,-0.82653099,-1.5541611
DOM,Dominican,1998,18.895393,-70.493004,8.3255482,15.931329,-0.746364,-1.5541611
DOM,Dominican,1993,18.895393,-70.493004,7.9069157,15.845166,-0.71151102,-1.5541611
DOM,Dominican,1973,18.895393,-70.493004,7.603898,15.402588,-0.66313398,-1.5541611
DOM,Dominican,2000,18.895393,-70.493004,8.4980106,15.962917,-0.661183,-1.5541611
DOM,Dominican,1997,18.895393,-70.493004,8.2529669,15.91518,-0.65849799,-1.5541611
DOM,Dominican,1992,18.895393,-70.493004,7.8586407,15.826212,-0.63429201,-1.5541611
DOM,Dominican,1991,18.895393,-70.493004,7.7540526,15.806889,-0.575315,-1.5541611
DOM,Dominican,1995,18.895393,-70.493004,8.0677757,15.881413,-0.55893499,-1.5541611
DOM,Dominican,1996,18.895393,-70.493004,8.1608038,15.898584,-0.52065802,-1.5541611
DOM,Dominican,1990,18.895393,-70.493004,7.7735944,15.787317,-0.40437001,-1.5541611
DOM,Dominican,2011,18.895393,-70.493004,8.5996943,16.120806,-0.39864299,-1.5541611
DOM,Dominican,2006,18.895393,-70.493004,8.5434456,16.053165,-0.39575201,-1.5541611
DOM,Dominican,1988,18.895393,-70.493004,7.7204618,15.747512,-0.394436,-1.5541611
DOM,Dominican,2005,18.895393,-70.493004,8.5008602,16.03879,-0.348407,-1.5541611
DOM,Dominican,2009,18.895393,-70.493004,8.5399323,16.094595,-0.31501499,-1.5541611
DOM,Dominican,1984,18.895393,-70.493004,7.9327211,15.664213,-0.31073001,-1.5541611
DOM,Dominican,2004,18.895393,-70.493004,8.4963779,16.024115,-0.30948099,-1.5541611
DOM,Dominican,1989,18.895393,-70.493004,7.8288345,15.767536,-0.28492999,-1.5541611
DOM,Dominican,2010,18.895393,-70.493004,8.6039209,16.107841,-0.27604699,-1.5541611
DOM,Dominican,2002,18.895393,-70.493004,8.5577593,15.993924,-0.26666701,-1.5541611
DOM,Dominican,2003,18.895393,-70.493004,8.4255161,16.009146,-0.24589901,-1.5541611
DOM,Dominican,2012,18.895393,-70.493004,8.6515493,16.13348,-0.20933001,-1.5541611
DOM,Dominican,1974,18.895393,-70.493004,7.6148052,15.428835,-0.205523,-1.5541611
DOM,Dominican,1975,18.895393,-70.493004,7.629004,15.454494,-0.197312,-1.5541611
DOM,Dominican,1987,18.895393,-70.493004,7.8001633,15.727217,-0.164353,-1.5541611
DOM,Dominican,2008,18.895393,-70.493004,8.5492735,16.081068,-0.092866801,-1.5541611
DOM,Dominican,2007,18.895393,-70.493004,8.5496607,16.067259,-0.080174103,-1.5541611
DOM,Dominican,1986,18.895393,-70.493004,7.6957579,15.706594,-0.049710602,-1.5541611
DOM,Dominican,1985,18.895393,-70.493004,7.6586995,15.685597,-0.0233029,-1.5541611
DOM,Dominican,1982,18.895393,-70.493004,7.8743587,15.62032,-0.0164351,-1.5541611
DOM,Dominican,1979,18.895393,-70.493004,7.7869668,15.551745,0.032391801,-1.5541611
DOM,Dominican,1983,18.895393,-70.493004,7.8570938,15.642453,0.04104,-1.5541611
